distance-to-activities-coefficient;density-coefficient;distance-to-center-coefficient;distance-to-roads-coefficient;moran
0;0;1;0;0.06341064284259025
0;0;1;0;0.07891022678072969
0;0;1;0;0.09032952708133447
0;0;1;0;0.08639853181941444
0;0;1;0;0.12257160882470933
0;0;1;0;0.12257160882470933
0;0;1;0;0.11761078115129422
0;0;1;0;0.11761078115129422
0;0;1;0;0.11761078115129422
0;0;1;0;0.12829020976387923
0;0;1;0;0.12829020976387923
0;0;1;0;0.12829020976387923
0;0;1;0;0.12829020976387923
0;0;1;0;0.1288617717709775
0;0;1;0;0.1288617717709775
0;0;1;0;0.1288617717709775
0;0;1;0;0.1288617717709775
0;0;1;0;0.1288617717709775
0;0;1;0;0.1288617717709775
0;0;1;0;0.1288617717709775
0;0;1;0;0.1288617717709775
0;0;1;0;0.1288617717709775
0;0;1;0;0.1288617717709775
0;0;1;0;-0.26121078149002874
0;0;1;0;-0.10915810103104347
0;0;1;0;0.024482652388143893
0;0;1;0;0.09187118156986347
0;0;1;0;0.06717949841755229
0;0;1;0;0.031655946419866604
0;0;1;0;0.04743480765948353
0;0;1;0;0.08207176407290126
0;0;1;0;0.08528666722888144
0;0;1;0;0.08528666722888144
0;0;1;0;0.09290933777223434
0;0;1;0;0.09290933777223434
0;0;1;0;0.09290933777223434
0;0;1;0;0.10898778837589827
0;0;1;0;0.10898778837589827
0;0;1;0;0.10898778837589827
0;0;1;0;0.10898778837589827
0;0;1;0;0.10841857517024556
0;0;1;0;0.10841857517024556
0;0;1;0;0.10841857517024556
0;0;1;0;0.10841857517024556
0;0;1;0;0.10841857517024556
0;0;1;0;0.10841857517024556
0;0;1;0;0.10841857517024556
0;0;1;0;0.10841857517024556
0;0;1;0;0.10841857517024556
0;0;1;0;0.10841857517024556
0;0;1;0;-0.3857243710592704
0;0;1;0;-0.1734193247521313
0;0;1;0;-0.04864020663282241
0;0;1;0;0.00212367965886961
0;0;1;0;0.043374444300289514
0;0;1;0;0.054598322941967314
0;0;1;0;0.07112355074675136
0;0;1;0;0.08092521175298678
0;0;1;0;0.0970162084887953
0;0;1;0;0.0970162084887953
0;0;1;0;0.11261415880376943
0;0;1;0;0.11261415880376943
0;0;1;0;0.11261415880376943
0;0;1;0;0.1197896459673804
0;0;1;0;0.1197896459673804
0;0;1;0;0.1197896459673804
0;0;1;0;0.1197896459673804
0;0;1;0;0.12445178268332048
0;0;1;0;0.12445178268332048
0;0;1;0;0.12445178268332048
0;0;1;0;0.12445178268332048
0;0;1;0;0.12445178268332048
0;0;1;0;0.12445178268332048
0;0;1;0;0.12445178268332048
0;0;1;0;0.12445178268332048
0;0;1;0;0.12445178268332048
0;0;1;0;0.12445178268332048
0;0;1;0;-0.4679794208741365
0;0;1;0;-0.15379116256689865
0;0;1;0;-0.06835581954720864
0;0;1;0;-0.03577589773208476
0;0;1;0;0.013629146000877175
0;0;1;0;0.03955739273335152
0;0;1;0;0.04253944281511984
0;0;1;0;0.056625943701865654
0;0;1;0;0.07351710125980816
0;0;1;0;0.07351710125980816
0;0;1;0;0.08573824121222791
0;0;1;0;0.08573824121222791
0;0;1;0;0.08573824121222791
0;0;1;0;0.09709974974296139
0;0;1;0;0.09709974974296139
0;0;1;0;0.09709974974296139
0;0;1;0;0.09709974974296139
0;0;1;0;0.1047925319651342
0;0;1;0;0.1047925319651342
0;0;1;0;0.1047925319651342
0;0;1;0;0.1047925319651342
0;0;1;0;0.1047925319651342
0;0;1;0;0.1047925319651342
0;0;1;0;0.1047925319651342
0;0;1;0;0.1047925319651342
0;0;1;0;0.1047925319651342
0;0;1;0;0.1047925319651342
0;0;1;0;-0.3279400717788787
0;0;1;0;-0.019388074893623226
0;0;1;0;0.03037129036914481
0;0;1;0;0.04167167188175386
0;0;1;0;0.06155250667963094
0;0;1;0;0.08021469074089076
0;0;1;0;0.09536105081138
0;0;1;0;0.09244226730223562
0;0;1;0;0.11596294399517988
0;0;1;0;0.11596294399517988
0;0;1;0;0.13139171859473914
0;0;1;0;0.13139171859473914
0;0;1;0;0.13139171859473914
0;0;1;0;0.12927631692524866
0;0;1;0;0.12927631692524866
0;0;1;0;0.12927631692524866
0;0;1;0;0.12927631692524866
0;0;1;0;0.13922304214691333
0;0;1;0;0.13922304214691333
0;0;1;0;0.13922304214691333
0;0;1;0;0.13922304214691333
0;0;1;0;0.13922304214691333
0;0;1;0;0.13922304214691333
0;0;1;0;0.13922304214691333
0;0;1;0;0.13922304214691333
0;0;1;0;0.13922304214691333
0;0;1;0;0.13922304214691333
0;0;1;0;-0.26138856341335803
0;0;1;0;-0.10159782511534715
0;0;1;0;-0.053149355588685665
0;0;1;0;-0.018356409699567918
0;0;1;0;0.026845096064238985
0;0;1;0;0.023206630845504814
0;0;1;0;0.04001866365436739
0;0;1;0;0.06339549258921533
0;0;1;0;0.07689976731382689
0;0;1;0;0.07689976731382689
0;0;1;0;0.08203945970400733
0;0;1;0;0.08203945970400733
0;0;1;0;0.08203945970400733
0;0;1;0;0.09841092898208428
0;0;1;0;0.09841092898208428
0;0;1;0;0.09841092898208428
0;0;1;0;0.09841092898208428
0;0;1;0;0.09798117830209623
0;0;1;0;0.09798117830209623
0;0;1;0;0.09798117830209623
0;0;1;0;0.09798117830209623
0;0;1;0;0.09798117830209623
0;0;1;0;0.09798117830209623
0;0;1;0;0.09798117830209623
0;0;1;0;0.09798117830209623
0;0;1;0;0.09798117830209623
0;0;1;0;0.09798117830209623
0;0;1;0;-0.3142251540220684
0;0;1;0;-0.08273281143801182
0;0;1;0;0.011139789463784786
0;0;1;0;0.058330320265362
0;0;1;0;0.07522080822145087
0;0;1;0;0.0646003462170102
0;0;1;0;0.06736752974446676
0;0;1;0;0.09657623274672542
0;0;1;0;0.09825037924364101
0;0;1;0;0.09825037924364101
0;0;1;0;0.11652400322141178
0;0;1;0;0.11652400322141178
0;0;1;0;0.11652400322141178
0;0;1;0;0.11287377573691693
0;0;1;0;0.11287377573691693
0;0;1;0;0.11287377573691693
0;0;1;0;0.11287377573691693
0;0;1;0;0.11733403313645299
0;0;1;0;0.11733403313645299
0;0;1;0;0.11733403313645299
0;0;1;0;0.11733403313645299
0;0;1;0;0.11733403313645299
0;0;1;0;0.11733403313645299
0;0;1;0;0.11733403313645299
0;0;1;0;0.11733403313645299
0;0;1;0;0.11733403313645299
0;0;1;0;0.11733403313645299
0;0;1;0;-0.28405107552661074
0;0;1;0;-0.136235772355431
0;0;1;0;0.01449212073487224
0;0;1;0;0.02587990424712438
0;0;1;0;0.07418632129617643
0;0;1;0;0.09751998410138685
0;0;1;0;0.1050975320341587
0;0;1;0;0.12077634617678804
0;0;1;0;0.12427614392974898
0;0;1;0;0.12427614392974898
0;0;1;0;0.14447505269632266
0;0;1;0;0.14447505269632266
0;0;1;0;0.14447505269632266
0;0;1;0;0.14829324700824667
0;0;1;0;0.14829324700824667
0;0;1;0;0.14829324700824667
0;0;1;0;0.14829324700824667
0;0;1;0;0.14272317248448507
0;0;1;0;0.14272317248448507
0;0;1;0;0.14272317248448507
0;0;1;0;0.14272317248448507
0;0;1;0;0.14272317248448507
0;0;1;0;0.14272317248448507
0;0;1;0;0.14272317248448507
0;0;1;0;0.14272317248448507
0;0;1;0;0.14272317248448507
0;0;1;0;0.14272317248448507
0;0;1;0;-0.37064400769597133
0;0;1;0;-0.13184053676846738
0;0;1;0;-0.06280365068430918
0;0;1;0;0.005115606069557308
0;0;1;0;0.012803881711519466
0;0;1;0;0.021539108044889215
0;0;1;0;0.036341088106196934
0;0;1;0;0.054862938937189444
0;0;1;0;0.07141298725725768
0;0;1;0;0.07141298725725768
0;0;1;0;0.0816854296399074
0;0;1;0;0.0816854296399074
0;0;1;0;0.0816854296399074
0;0;1;0;0.09609148531508228
0;0;1;0;0.09609148531508228
0;0;1;0;0.09609148531508228
0;0;1;0;0.09609148531508228
0;0;1;0;0.09657897274516272
0;0;1;0;0.09657897274516272
0;0;1;0;0.09657897274516272
0;0;1;0;0.09657897274516272
0;0;1;0;0.09657897274516272
0;0;1;0;0.09657897274516272
0;0;1;0;0.09657897274516272
0;0;1;0;0.09657897274516272
0;0;1;0;0.09657897274516272
0;0;1;0;0.09657897274516272
0;0;1;0;-0.3246394339262525
0;0;1;0;-0.03601769340440061
0;0;1;0;-0.0220167098332002
0;0;1;0;0.04456139579687497
0;0;1;0;0.07257568418292142
0;0;1;0;0.11249162601383426
0;0;1;0;0.11809939856930607
0;0;1;0;0.13474417900508281
0;0;1;0;0.14143374318174812
0;0;1;0;0.14143374318174812
0;0;1;0;0.14782060370600172
0;0;1;0;0.14782060370600172
0;0;1;0;0.14782060370600172
0;0;1;0;0.16510521501565256
0;0;1;0;0.16510521501565256
0;0;1;0;0.16510521501565256
0;0;1;0;0.16510521501565256
0;0;1;0;0.16160686766216062
0;0;1;0;0.16160686766216062
0;0;1;0;0.16160686766216062
0;0;1;0;0.16160686766216062
0;0;1;0;0.16160686766216062
0;0;1;0;0.16160686766216062
0;0;1;0;0.16160686766216062
0;0;1;0;0.16160686766216062
0;0;1;0;0.16160686766216062
0;0;1;0;0.16160686766216062
0;0;1;1;-0.26694909629000635
0;0;1;1;-0.12778754187464447
0;0;1;1;0.029555414455244233
0;0;1;1;0.003997886531612211
0;0;1;1;0.039618780757788304
0;0;1;1;0.05370453436450269
0;0;1;1;0.07897216268603352
0;0;1;1;0.08663208663504789
0;0;1;1;0.10155824091062578
0;0;1;1;0.10155824091062578
0;0;1;1;0.11145518616730658
0;0;1;1;0.11145518616730658
0;0;1;1;0.11145518616730658
0;0;1;1;0.1219173171150999
0;0;1;1;0.1219173171150999
0;0;1;1;0.1219173171150999
0;0;1;1;0.1219173171150999
0;0;1;1;0.12996808139240093
0;0;1;1;0.12996808139240093
0;0;1;1;0.12996808139240093
0;0;1;1;0.12996808139240093
0;0;1;1;0.12996808139240093
0;0;1;1;0.12996808139240093
0;0;1;1;0.12996808139240093
0;0;1;1;0.12996808139240093
0;0;1;1;0.12996808139240093
0;0;1;1;0.12996808139240093
0;0;1;1;-0.26243168008805356
0;0;1;1;-0.17323703078264285
0;0;1;1;-0.05371148931277362
0;0;1;1;0.019793029272083564
0;0;1;1;0.03402886158737242
0;0;1;1;0.07069892306575087
0;0;1;1;0.0830112106405298
0;0;1;1;0.09848783952482539
0;0;1;1;0.11469027009702538
0;0;1;1;0.11469027009702538
0;0;1;1;0.12501042571308668
0;0;1;1;0.12501042571308668
0;0;1;1;0.12501042571308668
0;0;1;1;0.13507743508667067
0;0;1;1;0.13507743508667067
0;0;1;1;0.13507743508667067
0;0;1;1;0.13507743508667067
0;0;1;1;0.13000970931056385
0;0;1;1;0.13000970931056385
0;0;1;1;0.13000970931056385
0;0;1;1;0.13000970931056385
0;0;1;1;0.13000970931056385
0;0;1;1;0.13000970931056385
0;0;1;1;0.13000970931056385
0;0;1;1;0.13000970931056385
0;0;1;1;0.13000970931056385
0;0;1;1;0.13000970931056385
0;0;1;1;-0.30255416432217824
0;0;1;1;-0.1518557874878647
0;0;1;1;-0.032371379087821214
0;0;1;1;-0.015519750961719626
0;0;1;1;0.01199319091757005
0;0;1;1;0.01881091652203395
0;0;1;1;0.057925810362253624
0;0;1;1;0.05516807476837936
0;0;1;1;0.0737431119097666
0;0;1;1;0.0737431119097666
0;0;1;1;0.08699662272095023
0;0;1;1;0.08699662272095023
0;0;1;1;0.08699662272095023
0;0;1;1;0.09776637104998263
0;0;1;1;0.09776637104998263
0;0;1;1;0.09776637104998263
0;0;1;1;0.09776637104998263
0;0;1;1;0.1047118841517812
0;0;1;1;0.1047118841517812
0;0;1;1;0.1047118841517812
0;0;1;1;0.1047118841517812
0;0;1;1;0.1047118841517812
0;0;1;1;0.1047118841517812
0;0;1;1;0.1047118841517812
0;0;1;1;0.1047118841517812
0;0;1;1;0.1047118841517812
0;0;1;1;0.1047118841517812
0;0;1;1;-0.3287060272381245
0;0;1;1;-0.09120525900881445
0;0;1;1;-0.017759250643077838
0;0;1;1;0.036302581808020803
0;0;1;1;0.013262165278287065
0;0;1;1;0.05592086799157405
0;0;1;1;0.06030333369101234
0;0;1;1;0.08104858053489294
0;0;1;1;0.09435051646611539
0;0;1;1;0.09435051646611539
0;0;1;1;0.10437622634979424
0;0;1;1;0.10437622634979424
0;0;1;1;0.10437622634979424
0;0;1;1;0.11736023584476517
0;0;1;1;0.11736023584476517
0;0;1;1;0.11736023584476517
0;0;1;1;0.11736023584476517
0;0;1;1;0.12049213184374054
0;0;1;1;0.12049213184374054
0;0;1;1;0.12049213184374054
0;0;1;1;0.12049213184374054
0;0;1;1;0.12049213184374054
0;0;1;1;0.12049213184374054
0;0;1;1;0.12049213184374054
0;0;1;1;0.12049213184374054
0;0;1;1;0.12049213184374054
0;0;1;1;0.12049213184374054
0;0;1;1;-0.3333333333333333
0;0;1;1;-0.04333477266357335
0;0;1;1;0.0420172274440799
0;0;1;1;0.06162511825165605
0;0;1;1;0.08873904655887949
0;0;1;1;0.12266013704288142
0;0;1;1;0.12398810768494503
0;0;1;1;0.121088273897688
0;0;1;1;0.1415085537988693
0;0;1;1;0.1415085537988693
0;0;1;1;0.14855117477562918
0;0;1;1;0.14855117477562918
0;0;1;1;0.14855117477562918
0;0;1;1;0.1572827262809001
0;0;1;1;0.1572827262809001
0;0;1;1;0.1572827262809001
0;0;1;1;0.1572827262809001
0;0;1;1;0.1531868607434976
0;0;1;1;0.1531868607434976
0;0;1;1;0.1531868607434976
0;0;1;1;0.1531868607434976
0;0;1;1;0.1531868607434976
0;0;1;1;0.1531868607434976
0;0;1;1;0.1531868607434976
0;0;1;1;0.1531868607434976
0;0;1;1;0.1531868607434976
0;0;1;1;0.1531868607434976
0;0;1;1;-0.2615489919894332
0;0;1;1;-0.08563785654877465
0;0;1;1;-0.04771035653333414
0;0;1;1;0.06620257596139101
0;0;1;1;0.035096640670106094
0;0;1;1;0.03202819687635324
0;0;1;1;0.04866099039899386
0;0;1;1;0.07117846843977378
0;0;1;1;0.08428420107834503
0;0;1;1;0.08428420107834503
0;0;1;1;0.08596787338767115
0;0;1;1;0.08596787338767115
0;0;1;1;0.08596787338767115
0;0;1;1;0.1089445389225434
0;0;1;1;0.1089445389225434
0;0;1;1;0.1089445389225434
0;0;1;1;0.1089445389225434
0;0;1;1;0.11110412740767735
0;0;1;1;0.11110412740767735
0;0;1;1;0.11110412740767735
0;0;1;1;0.11110412740767735
0;0;1;1;0.11110412740767735
0;0;1;1;0.11110412740767735
0;0;1;1;0.11110412740767735
0;0;1;1;0.11110412740767735
0;0;1;1;0.11110412740767735
0;0;1;1;0.11110412740767735
0;0;1;1;-0.2625712580607953
0;0;1;1;0.1576694866105043
0;0;1;1;-0.047317809078459
0;0;1;1;0.0824007664220952
0;0;1;1;0.11052663512312301
0;0;1;1;0.06256340818440057
0;0;1;1;0.08023672807126121
0;0;1;1;0.2332617877977123
0;0;1;1;0.20400362609071318
0;0;1;1;0.20400362609071318
0;0;1;1;0.11205959353818713
0;0;1;1;0.11205959353818713
0;0;1;1;0.11205959353818713
0;0;1;1;0.33901114724331527
0;0;1;1;0.33901114724331527
0;0;1;1;0.33901114724331527
0;0;1;1;0.33901114724331527
0;0;1;1;0.12877999921468022
0;0;1;1;0.12877999921468022
0;0;1;1;0.12877999921468022
0;0;1;1;0.12877999921468022
0;0;1;1;0.12877999921468022
0;0;1;1;0.12877999921468022
0;0;1;1;0.12877999921468022
0;0;1;1;0.12877999921468022
0;0;1;1;0.12877999921468022
0;0;1;1;0.12877999921468022
0;0;1;1;-0.26122550947435014
0;0;1;1;0.956108074660871
0;0;1;1;-0.06262720315783707
0;0;1;1;-0.03849656123540704
0;0;1;1;0.8960679723521354
0;0;1;1;0.0535333398317954
0;0;1;1;0.038805938562158006
0;0;1;1;0.7863948793326999
0;0;1;1;0.0762303005302782
0;0;1;1;0.0762303005302782
0;0;1;1;0.08775713352979556
0;0;1;1;0.08775713352979556
0;0;1;1;0.08775713352979556
0;0;1;1;0.6191163307929017
0;0;1;1;0.6191163307929017
0;0;1;1;0.6191163307929017
0;0;1;1;0.6191163307929017
0;0;1;1;0.11058345753046181
0;0;1;1;0.11058345753046181
0;0;1;1;0.11058345753046181
0;0;1;1;0.11058345753046181
0;0;1;1;0.11058345753046181
0;0;1;1;0.11058345753046181
0;0;1;1;0.11058345753046181
0;0;1;1;0.11058345753046181
0;0;1;1;0.11058345753046181
0;0;1;1;0.11058345753046181
0;0;1;1;-0.35468785592690144
0;0;1;1;-0.13846067783530724
0;0;1;1;-0.012506181336373877
0;0;1;1;-0.01713842320491714
0;0;1;1;0.023382724789262264
0;0;1;1;0.04158491633201405
0;0;1;1;0.054759269599015205
0;0;1;1;0.060587198513294076
0;0;1;1;0.08606309344737907
0;0;1;1;0.08606309344737907
0;0;1;1;0.09329708489527797
0;0;1;1;0.09329708489527797
0;0;1;1;0.09329708489527797
0;0;1;1;0.10922361261335141
0;0;1;1;0.10922361261335141
0;0;1;1;0.10922361261335141
0;0;1;1;0.10922361261335141
0;0;1;1;0.11340016163036318
0;0;1;1;0.11340016163036318
0;0;1;1;0.11340016163036318
0;0;1;1;0.11340016163036318
0;0;1;1;0.11340016163036318
0;0;1;1;0.11340016163036318
0;0;1;1;0.11340016163036318
0;0;1;1;0.11340016163036318
0;0;1;1;0.11340016163036318
0;0;1;1;0.11340016163036318
0;0;1;1;-0.27161828873903016
0;0;1;1;-0.10558007986029333
0;0;1;1;-0.006021363092099241
0;0;1;1;0.046812252334208486
0;0;1;1;0.10191378392369646
0;0;1;1;0.10123675600966289
0;0;1;1;0.11709038892728622
0;0;1;1;0.12874231340108439
0;0;1;1;0.13433152801416
0;0;1;1;0.13433152801416
0;0;1;1;0.1428168072699244
0;0;1;1;0.1428168072699244
0;0;1;1;0.1428168072699244
0;0;1;1;0.1541889533458873
0;0;1;1;0.1541889533458873
0;0;1;1;0.1541889533458873
0;0;1;1;0.1541889533458873
0;0;1;1;0.1535776653304704
0;0;1;1;0.1535776653304704
0;0;1;1;0.1535776653304704
0;0;1;1;0.1535776653304704
0;0;1;1;0.1535776653304704
0;0;1;1;0.1535776653304704
0;0;1;1;0.1535776653304704
0;0;1;1;0.1535776653304704
0;0;1;1;0.1535776653304704
0;0;1;1;0.1535776653304704
0;0;1;1;-0.29667798422330016
0;0;1;1;-0.18889219182692873
0;0;1;1;-0.08766698828681214
0;0;1;1;-0.03353118864467645
0;0;1;1;0.019572553016123564
0;0;1;1;0.008055889615415082
0;0;1;1;0.03351361393805906
0;0;1;1;0.0523219186352658
0;0;1;1;0.0670827648233206
0;0;1;1;0.0670827648233206
0;0;1;1;0.08154646400910597
0;0;1;1;0.08154646400910597
0;0;1;1;0.08154646400910597
0;0;1;1;0.0969824832371362
0;0;1;1;0.0969824832371362
0;0;1;1;0.0969824832371362
0;0;1;1;0.0969824832371362
0;0;1;1;0.10437596940194944
0;0;1;1;0.10437596940194944
0;0;1;1;0.10437596940194944
0;0;1;1;0.10437596940194944
0;0;1;1;0.10437596940194944
0;0;1;1;0.10437596940194944
0;0;1;1;0.10437596940194944
0;0;1;1;0.10437596940194944
0;0;1;1;0.10437596940194944
0;0;1;1;0.10437596940194944
0;0;1;1;-0.30762532144903454
0;0;1;1;-0.1511985143766533
0;0;1;1;-0.05726300720433206
0;0;1;1;0.017005096727085552
0;0;1;1;0.048857301608388824
0;0;1;1;0.06859452398462769
0;0;1;1;0.08133895097242494
0;0;1;1;0.09354915345055886
0;0;1;1;0.11228822528597415
0;0;1;1;0.11228822528597415
0;0;1;1;0.12168650533015914
0;0;1;1;0.12168650533015914
0;0;1;1;0.12168650533015914
0;0;1;1;0.13191476049845957
0;0;1;1;0.13191476049845957
0;0;1;1;0.13191476049845957
0;0;1;1;0.13191476049845957
0;0;1;1;0.13634263319742115
0;0;1;1;0.13634263319742115
0;0;1;1;0.13634263319742115
0;0;1;1;0.13634263319742115
0;0;1;1;0.13634263319742115
0;0;1;1;0.13634263319742115
0;0;1;1;0.13634263319742115
0;0;1;1;0.13634263319742115
0;0;1;1;0.13634263319742115
0;0;1;1;0.13634263319742115
0;0;1;1;-0.3333333333333333
0;0;1;1;-0.029826384500096434
0;0;1;1;0.016257587137522855
0;0;1;1;0.062444769547998005
0;0;1;1;0.09215355296317838
0;0;1;1;0.1153902334564476
0;0;1;1;0.11272735914871988
0;0;1;1;0.11795124178435874
0;0;1;1;0.1350818406184317
0;0;1;1;0.1350818406184317
0;0;1;1;0.1562064991623002
0;0;1;1;0.1562064991623002
0;0;1;1;0.1562064991623002
0;0;1;1;0.1505536913686444
0;0;1;1;0.1505536913686444
0;0;1;1;0.1505536913686444
0;0;1;1;0.1505536913686444
0;0;1;1;0.16071219069479575
0;0;1;1;0.16071219069479575
0;0;1;1;0.16071219069479575
0;0;1;1;0.16071219069479575
0;0;1;1;0.16071219069479575
0;0;1;1;0.16071219069479575
0;0;1;1;0.16071219069479575
0;0;1;1;0.16071219069479575
0;0;1;1;0.16071219069479575
0;0;1;1;0.16071219069479575
0;0;1;1;-0.26376030860835786
0;0;1;1;0.3338319015151322
0;0;1;1;0.0078046770353699555
0;0;1;1;0.3270656670984675
0;0;1;1;0.5089490307852803
0;0;1;1;0.0397221431867044
0;0;1;1;0.061123872209140756
0;0;1;1;0.7472840648838289
0;0;1;1;0.8104724732894169
0;0;1;1;0.8104724732894169
0;0;1;1;0.09435625603739417
0;0;1;1;0.09435625603739417
0;0;1;1;0.09435625603739417
0;0;1;1;0.5517348370945875
0;0;1;1;0.5517348370945875
0;0;1;1;0.5517348370945875
0;0;1;1;0.5517348370945875
0;0;1;1;0.11728821882675335
0;0;1;1;0.11728821882675335
0;0;1;1;0.11728821882675335
0;0;1;1;0.11728821882675335
0;0;1;1;0.11728821882675335
0;0;1;1;0.11728821882675335
0;0;1;1;0.11728821882675335
0;0;1;1;0.11728821882675335
0;0;1;1;0.11728821882675335
0;0;1;1;0.11728821882675335
0;0;1;1;-0.4775922500725171
0;0;1;1;-0.15441949006835745
0;0;1;1;-0.09205491291793406
0;0;1;1;-0.02487144872449338
0;0;1;1;0.009770757520944577
0;0;1;1;0.012554717118412237
0;0;1;1;0.030938843022151646
0;0;1;1;0.051815215776297725
0;0;1;1;0.06819500348346927
0;0;1;1;0.06819500348346927
0;0;1;1;0.08238639649974488
0;0;1;1;0.08238639649974488
0;0;1;1;0.08238639649974488
0;0;1;1;0.09921695308829705
0;0;1;1;0.09921695308829705
0;0;1;1;0.09921695308829705
0;0;1;1;0.09921695308829705
0;0;1;1;0.10092043342722064
0;0;1;1;0.10092043342722064
0;0;1;1;0.10092043342722064
0;0;1;1;0.10092043342722064
0;0;1;1;0.10092043342722064
0;0;1;1;0.10092043342722064
0;0;1;1;0.10092043342722064
0;0;1;1;0.10092043342722064
0;0;1;1;0.10092043342722064
0;0;1;1;0.10092043342722064
0;0;1;1;-0.4745347763639686
0;0;1;1;-0.13187650028081976
0;0;1;1;-0.09335741530227837
0;0;1;1;-0.020649931622986457
0;0;1;1;-0.0014561888734139997
0;0;1;1;0.021713437202556342
0;0;1;1;0.03324955879527591
0;0;1;1;0.04787309383254311
0;0;1;1;0.06635555273093781
0;0;1;1;0.06635555273093781
0;0;1;1;0.07703676151047861
0;0;1;1;0.07703676151047861
0;0;1;1;0.07703676151047861
0;0;1;1;0.09247932994022715
0;0;1;1;0.09247932994022715
0;0;1;1;0.09247932994022715
0;0;1;1;0.09247932994022715
0;0;1;1;0.10222874593012646
0;0;1;1;0.10222874593012646
0;0;1;1;0.10222874593012646
0;0;1;1;0.10222874593012646
0;0;1;1;0.10222874593012646
0;0;1;1;0.10222874593012646
0;0;1;1;0.10222874593012646
0;0;1;1;0.10222874593012646
0;0;1;1;0.10222874593012646
0;0;1;1;0.10222874593012646
0;0;1;1;-0.27155560678075547
0;0;1;1;0.2668084619956054
0;0;1;1;0.029147887746690235
0;0;1;1;0.4576207096055672
0;0;1;1;0.7519531146130264
0;0;1;1;0.06334598983609978
0;0;1;1;0.08386590331557844
0;0;1;1;0.23410509951667718
0;0;1;1;0.34721912467890265
0;0;1;1;0.34721912467890265
0;0;1;1;0.12655467061513917
0;0;1;1;0.12655467061513917
0;0;1;1;0.12655467061513917
0;0;1;1;0.4386173469050384
0;0;1;1;0.4386173469050384
0;0;1;1;0.4386173469050384
0;0;1;1;0.4386173469050384
0;0;1;1;0.14305200284519418
0;0;1;1;0.14305200284519418
0;0;1;1;0.14305200284519418
0;0;1;1;0.14305200284519418
0;0;1;1;0.14305200284519418
0;0;1;1;0.14305200284519418
0;0;1;1;0.14305200284519418
0;0;1;1;0.14305200284519418
0;0;1;1;0.14305200284519418
0;0;1;1;0.14305200284519418
0;0;1;1;-0.3445577442159057
0;0;1;1;-0.1213983046487386
0;0;1;1;-0.06977552286234887
0;0;1;1;-0.043720265124293896
0;0;1;1;0.0019721130132891937
0;0;1;1;0.01922490720740247
0;0;1;1;0.038375412797910714
0;0;1;1;0.06075852557141983
0;0;1;1;0.07139127568313251
0;0;1;1;0.07139127568313251
0;0;1;1;0.08648766084038664
0;0;1;1;0.08648766084038664
0;0;1;1;0.08648766084038664
0;0;1;1;0.09677584339169396
0;0;1;1;0.09677584339169396
0;0;1;1;0.09677584339169396
0;0;1;1;0.09677584339169396
0;0;1;1;0.10031403414959177
0;0;1;1;0.10031403414959177
0;0;1;1;0.10031403414959177
0;0;1;1;0.10031403414959177
0;0;1;1;0.10031403414959177
0;0;1;1;0.10031403414959177
0;0;1;1;0.10031403414959177
0;0;1;1;0.10031403414959177
0;0;1;1;0.10031403414959177
0;0;1;1;0.10031403414959177
0;0;1;1;-0.47754898105129956
0;0;1;1;-0.13940737775636913
0;0;1;1;-0.06311388093721435
0;0;1;1;-0.019635482938266228
0;0;1;1;-0.002687697257146622
0;0;1;1;8.049637304162919E-4
0;0;1;1;0.02843418820578612
0;0;1;1;0.047874610938193805
0;0;1;1;0.06237794645245294
0;0;1;1;0.06237794645245294
0;0;1;1;0.07742604004592377
0;0;1;1;0.07742604004592377
0;0;1;1;0.07742604004592377
0;0;1;1;0.0939385751379248
0;0;1;1;0.0939385751379248
0;0;1;1;0.0939385751379248
0;0;1;1;0.0939385751379248
0;0;1;1;0.09649427982371434
0;0;1;1;0.09649427982371434
0;0;1;1;0.09649427982371434
0;0;1;1;0.09649427982371434
0;0;1;1;0.09649427982371434
0;0;1;1;0.09649427982371434
0;0;1;1;0.09649427982371434
0;0;1;1;0.09649427982371434
0;0;1;1;0.09649427982371434
0;0;1;1;0.09649427982371434
0;0;1;1;-0.3068793222252059
0;0;1;1;-0.04901679406531801
0;0;1;1;0.057683966888565
0;0;1;1;0.02833216487922037
0;0;1;1;0.05425508468022114
0;0;1;1;0.06436450186611398
0;0;1;1;0.08699577212181603
0;0;1;1;0.08835412258534077
0;0;1;1;0.10548647027165932
0;0;1;1;0.10548647027165932
0;0;1;1;0.11486999782121267
0;0;1;1;0.11486999782121267
