distance-to-activities-coefficient;density-coefficient;distance-to-center-coefficient;distance-to-roads-coefficient;eval-density;spatial-autocorrelation-index;eval-speed;eval-density;eval-activities;eval-economic
0;1;0;1;0.10620334199905837;0.06656567725941034;0.7191036805648039;0.10620334199905836;6.432637776705839;0.07019460517303452
0;1;0;1;0.12047518043147745;0.06674807951771045;0.6159850597652348;0.12047518043147744;8.000945969236374;0.07587771185099959
0;1;0;1;0.12388700940834056;0.7716658339962625;0.5719013956600169;0.12388700940834053;6.145431583918648;0.0713662001803811
0;1;0;1;0.09997298807623019;0.35911459270334156;0.7719826726644081;0.0999729880762302;12.922601546058853;0.06839334368077009
0;1;0;1;0.15994329550837766;0.781441965211207;0.5930475769998307;0.15994329550837771;5.178884397884;0.07023224178123762
0;1;0;1;0.1342764634517919;0.10433258769425915;0.5811257793757699;0.1342764634517919;5.8044930517329725;0.07343789263439339
0;1;0;1;0.13035076919968666;0.043886443179234035;0.802493300588659;0.13035076919968666;7.502473455803535;0.07345964637440956
0;1;0;1;0.09171753671999637;0.030371048972441663;0.7725276062179065;0.0917175367199964;10.665959777591079;0.0830892497797017
0;1;0;1;0.10754516851159894;0.07411164078677389;0.5223920240816124;0.10754516851159893;5.375973397040008;0.07215407020151554
0;1;0;1;0.13845254884493066;0.3480617191917441;0.555310584368706;0.1384525488449307;5.487545111753857;0.07003144539651608
0;1;0;1;0.11189451306506126;0.05807332437399178;0.6937535560802202;0.11189451306506126;7.387419118677425;0.06724776129016619
0;1;0;1;0.15224631142094283;0.8502003391181224;0.6326915691721134;0.15224631142094283;6.929293066034159;0.08025041681953957
0;1;0;1;0.13591973910447894;0.05534884343259756;0.8344641121939045;0.13591973910447894;10.410512901441237;0.06908177631095692
0;1;0;1;0.08536063135401943;0.5510893745363764;0.6223745109964678;0.08536063135401942;7.458751055330515;0.06799426861224091
0;1;0;1;0.10349955160212891;0.8702361284794135;0.5519779593430671;0.10349955160212891;6.656417002303063;0.07372816024013486
0;1;0;1;0.15068352973889093;0.12705298630988307;0.6911362877448579;0.1506835297388909;6.436996332002922;0.08462139656846382
0;1;0;1;0.1257725121869325;0.7987018640102876;0.665978170004342;0.1257725121869325;6.093624805330507;0.07004142688185379
0;1;0;1;0.11628890626425245;0.0566881453354622;0.4751172260281168;0.11628890626425245;5.394436070936494;0.0661647199350664
0;1;0;1;0.11572843758338598;0.10280042329967749;0.6842048355293839;0.11572843758338601;7.60048890218119;0.07405754648942282
0;1;0;1;0.09871215015165291;0.7430404582789086;0.5754400089259799;0.09871215015165292;6.591197141374366;0.07199006662045472
0;1;0;1;0.14296046638739202;0.12828042698086584;0.6849849612785949;0.14296046638739202;6.257916367854281;0.07084468255056317
0;1;0;1;0.1356281155101728;0.08601646186101057;0.6021812355629853;0.13562811551017276;5.452152235978398;0.07211653140637211
0;1;0;1;0.10667048184272832;0.3600807829874733;0.6019478357820128;0.1066704818427283;6.864320231634569;0.07522691390749692
0;1;0;1;0.1232469596558591;0.0876311987898847;0.6814332564360621;0.1232469596558591;5.930973655180302;0.07349640098085045
0;1;0;1;0.13786761063238182;0.6342506256910059;0.8094792131772388;0.1378676106323818;8.886636142205404;0.06957177400364657
0;1;0;1;0.13147463346699753;0.08309926878058363;0.7249115014673233;0.13147463346699753;6.194645594089797;0.07127175329042704
0;1;0;1;0.1476464829736762;0.566302126640552;0.6203494114127689;0.14764648297367622;5.850957155565473;0.06584089376977423
0;1;0;1;0.1445017880363444;0.05716616674395589;0.6183566237887852;0.14450178803634436;5.310986767564906;0.07558592757072963
0;1;0;1;0.09994842827386924;0.04794940662309087;0.6431693745701075;0.09994842827386925;6.878844982315267;0.07039019814128364
0;1;0;1;0.12145289748495731;0.05901931017266216;0.7551072555600092;0.12145289748495729;8.199324282555859;0.07508591347826912
0;1;0;1;0.1233368655236048;0.058818295716797586;0.5982675275743524;0.12333686552360479;6.2861915756717455;0.08622417191753105
0;1;0;1;0.0925377834075591;0.38416724588196394;0.6306092935667361;0.09253778340755908;6.373066430630053;0.07135726240349033
0;1;0;1;0.10436980670343696;0.01857920392986869;0.5676510772195545;0.10436980670343694;7.9059213866970355;0.09107785806583227
0;1;0;1;0.10850555884788306;0.13335272909823767;0.6459839087838475;0.10850555884788304;6.321891757112541;0.07077905201375793
0;1;0;1;0.16177416108576811;0.04584101729128681;0.5304549216064445;0.16177416108576814;5.373405507483612;0.06602027038804863
0;1;0;1;0.179897787946594;0.30728051481738206;0.6673924796108092;0.17989778794659397;5.678934510529483;0.0705351978255199
0;1;0;1;0.10763262375637583;0.08336372843243653;0.5365944677909839;0.10763262375637582;7.815273534003054;0.06703203329488334
0;1;0;1;0.116834832215271;0.39686555955583214;0.5925568243334233;0.11683483221527101;5.558409388422258;0.07362987664712017
0;1;0;1;0.12845236571953197;0.11609575591386012;0.526568875166289;0.12845236571953197;5.773030702085612;0.06234683801991515
0;1;0;1;0.1362498002493388;0.06390053381383541;0.6456138321531427;0.13624980024933878;6.131296056451266;0.07235494586655368
0;1;0;1;0.14272706808758204;0.049927283693563;0.6630264618263652;0.14272706808758207;4.98908342561625;0.06833537906443911
0;1;0;1;0.14511623740437382;0.16561576844700546;0.5506091729276086;0.14511623740437382;5.738702449477613;0.08199005476748916
0;1;0;1;0.15316183860440497;0.0549001735563046;0.6087966927264651;0.15316183860440502;5.414078660894189;0.06580415509274459
0;1;0;1;0.13755216013797855;0.04549418077044694;0.5790995109898981;0.13755216013797852;5.1496628081439955;0.07203251548774305
0;1;0;1;0.1152588752832823;0.054131894927981455;0.6520880693175499;0.1152588752832823;5.580632618888806;0.06944475785892643
0;1;0;1;0.18182109841024255;0.06537856230098142;0.6350977818551877;0.18182109841024252;8.307193663759286;0.0794444133844632
0;1;0;1;0.08866199730926294;0.8673865878937196;0.7061564250828947;0.08866199730926294;12.737027016070602;0.07177233503467385
0;1;0;1;0.14947924865138706;0.05265451062134689;0.6901702440751658;0.14947924865138704;6.86809137267082;0.07357716915787751
0;1;0;1;0.10972518788022156;0.3153057699560591;0.6060774122906829;0.10972518788022154;6.194246556404032;0.07117310975510556
0;1;0;1;0.15260334622956778;0.05742677266080552;0.5183485744140559;0.1526033462295678;5.23792985337516;0.08600794011060245
0;1;0;1;0.10298890357531283;0.5057806609932436;0.49393843683566735;0.10298890357531285;5.86012961348201;0.07673937214413971
0;1;0;1;0.1170078135437735;0.11391957665209701;0.5669059597139424;0.11700781354377351;5.566630450106482;0.06905859253986436
0;1;0;1;0.1650594708558757;0.07842783068652855;0.5676915186067304;0.16505947085587575;6.657034431474897;0.06861560437370873
0;1;0;1;0.13215492583377866;0.5269068761529613;0.5082478843199582;0.13215492583377864;5.659029385047443;0.07921256180148485
0;1;0;1;0.1315863503948638;0.8556912705265177;0.5946763680761391;0.1315863503948638;5.9457032801715775;0.0838215839143344
0;1;0;1;0.11918582359976133;0.1011008983872248;0.5680984459269206;0.11918582359976133;6.480194373524878;0.07857773616050813
0;1;0;1;0.1315500653886538;0.0827250031974325;0.6248600922003051;0.13155006538865383;5.280031215983876;0.06697321344631879
0;1;0;1;0.14745749261835808;0.06866505257774798;0.5511422863256593;0.14745749261835808;6.214206420009574;0.07235137343214966
0;1;0;1;0.11636173823414693;0.25445989157231164;0.6916488458202398;0.11636173823414693;7.018282904931904;0.07300519673032871
0;1;0;1;0.16362789560736893;0.08666384730656362;0.70555520544595;0.1636278956073689;6.173217122469898;0.06705789557385436
0;1;0;1;0.13677141235333812;0.06963481791930991;0.5706302303261173;0.13677141235333812;5.850621805161305;0.07029997610065442
0;1;0;1;0.11377720471755694;0.06313222420313425;0.6859146048684658;0.11377720471755694;9.164726023403112;0.07050091408485297
0;1;0;1;0.11235529901424056;0.07070374321826788;0.5752317068173521;0.11235529901424054;6.6927873388464105;0.07582452601306988
0;1;0;1;0.09954951245442009;0.05373904400694454;0.5869448517948277;0.09954951245442006;6.142333306261445;0.06577411906620023
0;1;0;1;0.09817271976221874;0.4725886415650422;0.5064771238514643;0.09817271976221875;5.692215767762678;0.07208482560324317
0;1;0;1;0.12158396218360397;0.16231200573527907;0.6528455326458387;0.12158396218360397;5.867404636282094;0.07661957373655957
0;1;0;1;0.10181308017742961;0.09977445063142128;0.7179159789933623;0.1018130801774296;9.086778350810809;0.0758257652924528
0;1;0;1;0.11136318500247144;0.09138494070734303;0.7063831072791331;0.11136318500247143;12.434543116830529;0.06758176123035364
0;1;0;1;0.13923989079169793;0.3513853043533311;0.49647356669059345;0.13923989079169793;7.042896297439917;0.06642643925764942
0;1;0;1;0.12122506139116686;0.7509145135968804;0.6355078664679941;0.12122506139116686;5.826766681707283;0.07738540235405253
0;1;0;1;0.11171424617780583;0.13242469081653666;0.6771505064240131;0.11171424617780579;7.371380026945358;0.07634710662096776
0;1;0;1;0.09120251485631944;0.5942716734939061;0.6772683565355987;0.09120251485631942;5.751226958925445;0.08169022130441982
0;1;0;1;0.11620731511389973;0.1631944465833868;0.8684752076076441;0.11620731511389973;11.9337276085088;0.08384681819896339
0;1;0;1;0.08240639289496299;0.620180903699008;0.6118615541513533;0.08240639289496299;8.651770941532803;0.07982366375677835
0;1;0;1;0.13766073793658287;0.5215418401703937;0.7616924858717287;0.13766073793658287;7.290021894965765;0.06389162155873851
0;1;0;1;0.11442984503707497;0.5581769365673079;0.8780316439469882;0.11442984503707497;11.654228422931286;0.07611867297057158
0;1;0;1;0.14825715915547666;0.11828542407419783;0.6809178263738571;0.14825715915547666;7.643843731693011;0.07472619199947703
0;1;0;1;0.1623233488445959;0.06733693654286393;0.6375390397218396;0.16232334884459587;5.833795438137926;0.07049829612182006
0;1;0;1;0.12444911424541273;0.9299524987806687;0.693232886796876;0.12444911424541273;6.065632377093612;0.08153706073468514
0;1;0;1;0.11057180297174338;0.1156445755264292;0.6312581952559888;0.11057180297174336;6.516896719150814;0.06965907498852002
0;1;0;1;0.13828790728890064;0.7569632046971144;0.5894906805826461;0.13828790728890067;6.4187145806693024;0.07564407851070451
0;1;0;1;0.11693848703831305;0.5504704445286288;0.48713093914105643;0.11693848703831305;5.373555287190808;0.07171977440563877
0;1;0;1;0.11183886272073071;0.5581825599091571;0.5874000104567371;0.11183886272073072;6.20659087910216;0.07377302623436945
0;1;0;1;0.08750389738203171;0.08371920483175434;0.5773432020689752;0.08750389738203172;6.367330134629858;0.06671714265259429
0;1;0;1;0.12011128350902092;0.2705328188780225;0.5273088333428062;0.12011128350902091;5.845151849862359;0.0717052604205931
0;1;0;1;0.15782883623463145;0.38821935885131903;0.7597009896481394;0.15782883623463143;7.441709215403661;0.06277059551113988
0;1;0;1;0.1671054415610142;0.5317763236065292;0.5261033660402888;0.16710544156101417;6.6344397209644015;0.07351566615398152
0;1;0;1;0.1401197281443234;0.664936788111932;0.810799670838064;0.14011972814432339;10.396168267159407;0.07182565798650972
0;1;0;1;0.11374187677613508;0.3539459715146136;0.600610104983668;0.11374187677613506;5.515951482546566;0.07791148745855178
0;1;0;1;0.1178092498726647;0.048121226563188166;0.5476644800214457;0.11780924987266468;6.099396418295209;0.07118679526297027
0;1;0;1;0.10766353972163571;0.6600681404067962;0.7757168703583658;0.10766353972163571;9.535163609738317;0.07170503787373092
0;1;0;1;0.11964479759004477;0.056217596548953315;0.5633563092907353;0.1196447975900448;5.150013073643498;0.0758996697083023
0;1;0;1;0.16880891424193845;0.8578217934705796;0.8278942914899395;0.1688089142419385;18.026589748011283;0.06952690100980684
0;1;0;1;0.11461352902119637;0.04274844049868791;0.5118149875172748;0.11461352902119636;5.274633168071924;0.07672759225503493
0;1;0;1;0.14784799253642752;0.09533759235799644;0.7501170158141637;0.14784799253642752;7.23673351869591;0.07711256368002127
0;1;0;1;0.13212658483540363;0.22189257403642865;0.654626335454444;0.13212658483540363;5.525763929630686;0.06523903477207316
0;1;0;1;0.1423101081083406;0.8365692554163473;0.6649292907870791;0.1423101081083406;13.675874390769842;0.0770549481039614
0;1;0;1;0.1525317927797394;0.20541006235820858;0.6401863691964873;0.1525317927797394;6.194578849989214;0.07226914700601753
0;1;0;1;0.13314782868367686;0.66129234575398;0.48865090225730207;0.13314782868367686;6.634728629067773;0.0761888470355945
0;1;0;1;0.10053003915004369;0.09394049245096422;0.5442648055851622;0.10053003915004369;5.627901138983291;0.06586290797148088
0;1;0;1;0.11852482533392017;0.24989804299524465;0.5559781690437898;0.11852482533392016;5.824396672171815;0.08098905481890502
0;1;0;1;0.16255206835834995;0.14109149909205762;0.9151556844539975;0.1625520683583499;14.345924370584576;0.07878418640332252
0;1;0;1;0.112596255842341;0.07192451327155741;0.47271931846961956;0.11259625584234101;6.198730648974545;0.0699184132556063
0;1;0;1;0.10397198540192165;0.6695948383967104;0.6135871226640301;0.10397198540192165;6.310396023356413;0.06688598213259599
0;1;0;1;0.11666585256527567;0.9283873829082996;0.5840859564100754;0.11666585256527569;5.223666818583874;0.07329609772778303
0;1;0;1;0.15105891834571222;0.057380770630612775;0.6294134138170238;0.15105891834571225;6.142852550794267;0.07004694820494385
0;1;0;1;0.11884292870395219;0.690417064318018;0.6165507213253427;0.11884292870395219;5.980498849952287;0.07887904206330613
0;1;0;1;0.16888510958397643;0.8093904520235538;0.5380799123633012;0.16888510958397643;5.6416154998377;0.07842085822239021
0;1;0;1;0.11752460229176169;0.6825984853455372;0.7303701464285213;0.1175246022917617;8.180745262486719;0.07577660503018586
0;1;0;1;0.16316800293417905;0.7421832621977;0.617830732405109;0.1631680029341791;6.103838217983218;0.08014899785497302
0;1;0;1;0.12612031894170936;0.5233621125203868;0.5853309550115582;0.12612031894170936;5.8931910442248014;0.07803117372541929
0;1;0;1;0.128630801190497;0.04979520720236273;0.6737069078078869;0.128630801190497;6.797347364303835;0.07768056372015739
0;1;0;1;0.12577107940717622;0.07361139705025924;0.6102068355701565;0.12577107940717616;6.766849809307554;0.06695116917012338
0;1;0;1;0.09087112548872558;0.08988112751246313;0.5546960396756891;0.09087112548872558;6.12511967342062;0.08139314801993029
0;1;0;1;0.12882453501345903;0.05243006278872446;0.6132465923514574;0.12882453501345903;7.1221913623653474;0.07071533859188536
0;1;0;1;0.15285469321793124;0.08364086734149369;0.6645863106178733;0.15285469321793127;6.225568666775755;0.09160278320423272
0;1;0;1;0.09964427367611797;0.06792461872264284;0.7734883995947026;0.099644273676118;8.226100204147572;0.07444986358510869
0;1;0;1;0.09292033152268483;0.06651698229639467;0.6412815293776366;0.09292033152268486;6.544094428554449;0.08205590732613634
0;1;0;1;0.1602982145773884;0.0897710220420069;0.877202994085845;0.1602982145773884;10.283599280499107;0.07926314247588437
0;1;0;1;0.13908683992151255;0.3751378722497136;0.5674972744519031;0.13908683992151255;5.084051581535943;0.07249519685071301
0;1;0;1;0.12588904983384025;0.20998341620193775;0.684378205356206;0.12588904983384022;6.7010299300354355;0.061181282345413805
0;1;0;1;0.12450340177454959;0.7965534513000162;0.46932317103276117;0.12450340177454958;6.537122644013229;0.07674381166637918
0;1;0;1;0.11528574965375282;0.08473625064758726;0.5325510587130102;0.1152857496537528;5.705125821143036;0.07205896371790159
0;1;0;1;0.11759539055971674;0.2716390261075408;0.6204311027238782;0.11759539055971668;5.8728770856545225;0.06962573557566254
0;1;0;1;0.12029670981100518;0.053782655391560893;0.6072835000122396;0.1202967098110052;5.695568238251893;0.08270846068444354
0;1;0;1;0.10671278936898075;0.14932146002369193;0.6085368336511003;0.10671278936898076;7.267743941529955;0.07287820337849293
0;1;0;1;0.12371075335653747;0.6815606709890168;0.4783475032372756;0.12371075335653747;5.878621282564077;0.06399832118902257
0;1;0;1;0.10870083183338719;0.9283364987362165;0.7299502761537955;0.10870083183338719;7.88995943126918;0.07011591562005043
0;1;0;1;0.1678217812072389;0.9995831967082861;0.5531024698495615;0.1678217812072389;6.1049210030774;0.08650849485503743
0;1;0;1;0.1336180367780899;0.06397390290911209;0.6766628997341475;0.13361803677808992;7.656085231652489;0.06966505560659793
0;1;0;1;0.14003109647271506;0.044547826138745736;0.7721726048504233;0.14003109647271506;8.239968217696319;0.0789007213604861
0;1;0;1;0.1327550918201404;0.16207273675472755;0.6262067290509323;0.1327550918201404;7.394007492991056;0.07486380667768157
0;1;0;1;0.17381693219535083;0.03350187500068525;0.5675180798581132;0.17381693219535083;6.639518033534761;0.06914076704619472
0;1;0;1;0.0907187770087696;0.13020883587400758;0.7172568314775307;0.0907187770087696;7.434335340300455;0.0745637961665705
0;1;0;1;0.12435425408802939;0.07380679303597001;0.7486424931950972;0.12435425408802936;8.478733638199436;0.09251234643748786
0;1;0;1;0.09272343533576233;0.06137682322735925;0.5631586816588399;0.09272343533576233;6.125790905058901;0.07687887438159065
0;1;0;1;0.14399157111789207;0.08443597502413501;0.5717288266365911;0.1439915711178921;5.211033407905079;0.07472801754483549
0;1;0;1;0.14045274756471474;0.21153585867074487;0.8777827810001636;0.14045274756471474;9.076975235206373;0.0737719835759852
0;1;0;1;0.11743743299262392;0.2218215774585195;0.5905850556619088;0.11743743299262391;5.957923756889693;0.06997440252206216
0;1;0;1;0.1071976507832108;0.8560347291272921;0.604757356860814;0.10719765078321078;6.832572037683474;0.07391415242922665
0;1;0;1;0.09778372121256025;0.08527973878262508;0.6286718764267616;0.09778372121256024;5.859231724204507;0.08254675275828191
0;1;0;1;0.16688559286892096;0.28345135342012145;0.8336817806178793;0.1668855928689209;9.57482829928081;0.07050012675109693
0;1;0;1;0.10114244936083867;0.3325999518616385;0.6118389774843213;0.10114244936083866;7.089638716819184;0.08349382130272988
0;1;0;1;0.19887743028628174;0.09044037864308671;0.7777363248871638;0.19887743028628174;9.986768270415197;0.07345454966558455
0;1;0;1;0.14967436883426;0.7571121430267493;0.9567117505195736;0.14967436883426;19.37807089699167;0.07614382632331748
0;1;0;1;0.16294778512833713;0.12346521354698146;0.6981712167367581;0.16294778512833713;7.731824514156529;0.06315036040434224
0;1;0;1;0.12036852994053761;0.13083282361608545;0.5603508982461786;0.12036852994053761;5.7722967602115824;0.07955571654455659
0;1;0;1;0.15562530682211168;0.09790073503606199;0.5303405622203522;0.15562530682211168;5.918144965062937;0.07696427515376436
0;1;0;1;0.09355447735867076;0.664389634452533;0.7918540985173501;0.09355447735867076;9.209273167078731;0.06921638115119329
0;1;0;1;0.13177304698674697;0.08642671146986236;0.6702826751994198;0.131773046986747;6.132271473488744;0.08360413985058089
0;1;0;1;0.10748078852987195;0.7424919677069733;0.569662760435667;0.10748078852987196;5.660146933499588;0.06802628612478151
0;1;0;1;0.1478740568468252;0.1983295419088587;0.6851322502065637;0.1478740568468252;6.719846971117756;0.065021409106153
0;1;0;1;0.09290005337048687;0.055431971753740296;0.7149966725164298;0.0929000533704869;8.367861210563719;0.07964634493029
0;1;0;1;0.13378436071671543;0.04151297686401884;0.5958089382042081;0.13378436071671543;5.640950401449782;0.07165861202282618
0;1;0;1;0.13614007945976855;0.057326536322015544;0.7045693785425325;0.13614007945976853;8.313146380862584;0.0683008128175331
0;1;0;1;0.15237711782544233;0.0969507162900192;0.8019808457496005;0.15237711782544233;11.224323880346194;0.0821931813102501
0;1;0;1;0.11886996912446678;0.5169657737438997;0.5396285284289395;0.11886996912446676;6.565089917460513;0.07187960246935804
0;1;0;1;0.11992911232574952;0.9639316218889521;0.6948624213074346;0.11992911232574952;11.40539377339565;0.07701926999611451
0;1;0;1;0.15051790212133884;0.23408654613660737;0.5679734862306728;0.1505179021213388;5.7400565815855975;0.07309795838024803
0;1;0;1;0.12411992575159084;0.2095450639902246;0.6879955415823583;0.12411992575159086;8.06698014425237;0.07240624330853829
0;1;0;1;0.11712134503242856;0.11044474485525473;0.6599359611766074;0.11712134503242852;6.488384554000934;0.0735053891285513
0;1;0;1;0.11704064381127394;0.6064360737860487;0.7087339491664069;0.11704064381127392;6.70968140917734;0.07685930526096119
0;1;0;1;0.1073968443540863;0.10875434432183369;0.4737868253779718;0.10739684435408632;6.266380460889979;0.07400914880486426
0;1;0;1;0.120561041421306;0.6279870592238325;0.6548818122480059;0.12056104142130593;5.830227975482464;0.06805268807713037
0;1;0;1;0.1406594398348532;0.0773125610848132;0.7439424165717304;0.1406594398348532;7.3915735139554375;0.07234214211686645
0;1;0;1;0.139108655781286;0.11399915069105047;0.5645666092264499;0.139108655781286;6.160500113389479;0.06544320977410473
0;1;0;1;0.12328167381714537;0.6488683927851301;0.7406069796222696;0.12328167381714537;7.276837850743233;0.0732376269713164
0;1;0;1;0.12937267655423682;0.1379404565074415;0.6075652111226122;0.12937267655423682;6.058565500133632;0.07158354563519471
0;1;0;1;0.14354719996742824;0.6007848267153668;0.8706720438793872;0.1435471999674282;10.373148865517464;0.0690685012382582
0;1;0;1;0.14230420661408244;0.9458999321365241;0.5540974879038298;0.1423042066140824;5.2803941441817575;0.07713196889391395
0;1;0;1;0.12810448984374442;0.9135187820316759;0.7216423194814114;0.12810448984374442;7.083738451280345;0.07372845667328806
0;1;0;1;0.12962306898319467;0.2978079703276137;0.5887580489713311;0.12962306898319464;6.321779493820791;0.07619299200814982
0;1;0;1;0.10731243207270125;0.40978124304326197;0.5559838322533794;0.10731243207270125;5.019424886832782;0.07492287310665324
0;1;0;1;0.09586685813476203;0.024085867501233676;0.5453201040303662;0.09586685813476203;6.57519347486729;0.07707400339621316
0;1;0;1;0.11306503741844938;0.31443002626189775;0.5916706743007205;0.11306503741844941;6.271099996234504;0.07361708862660703
0;1;0;1;0.13575063772257878;0.08769123950237802;0.5958153117443832;0.1357506377225788;5.958060109142891;0.07176629519154175
0;1;0;1;0.11357849017134768;0.07441574834836534;0.7277190481465334;0.11357849017134768;10.35001328416536;0.07146766947794596
0;1;0;1;0.09399303686394908;0.05475748423543085;0.5801786238748451;0.09399303686394911;7.5419474467162475;0.07320241672743794
0;1;1;0;0.09896008224130423;0.08318263503045241;0.6429512674336832;0.09896008224130423;5.967867887644663;0.08647041961278265
0;1;1;0;0.11833115129349575;0.48631814523434347;0.6239364947853072;0.11833115129349575;5.946765092414761;0.07415273128001254
0;1;1;0;0.10128653541196873;0.3711962532999267;0.6114276451813595;0.10128653541196872;6.114201772145697;0.07708192934806554
0;1;1;0;0.10110994168967291;0.4593460146879743;0.566722716879166;0.10110994168967291;5.789537008062547;0.0745113282088146
0;1;1;0;0.19248863164134217;0.12130372978453233;0.6304794525877708;0.19248863164134214;6.394255662954547;0.07069673754171045
0;1;1;0;0.127779579656803;0.04657821642532129;0.6546417725433133;0.12777957965680306;5.553270193771398;0.07464712913793922
0;1;1;0;0.11867168597214667;0.09644616541242058;0.5725695578921632;0.11867168597214667;6.1312094656717315;0.07028218446619022
0;1;1;0;0.14257085718200072;0.29209820948958753;0.6465136345670199;0.14257085718200072;5.352718788500589;0.07095637587119646
0;1;1;0;0.115314764321178;0.06444759228158635;0.6425779137618423;0.115314764321178;6.493679328192791;0.07227704694806716
0;1;1;0;0.10814025679340984;0.03265271068895387;0.6069471084914229;0.10814025679340986;5.190018170825037;0.08943253830486969
0;1;1;0;0.11405867321767763;0.30053818832563;0.629318424398291;0.1140586732176776;6.446629467493086;0.07870365472756637
0;1;1;0;0.12876400012052266;0.10051789648619058;0.708483185026249;0.12876400012052266;6.608493747766781;0.07032225830123369
0;1;1;0;0.14749453189324552;0.7093177219753881;0.6108608879956635;0.14749453189324555;5.5301608737326085;0.07848861515187477
0;1;1;0;0.09768847928282257;0.6588148093959122;0.6249726624818154;0.09768847928282257;6.154525802213507;0.080029054245138
0;1;1;0;0.10660202108395932;0.8490359830296539;0.5674064999020557;0.1066020210839593;5.794043707489973;0.06945583718190666
0;1;1;0;0.10202751683825886;0.600551886945687;0.6060398052792682;0.10202751683825885;5.859305240129398;0.06935601334991566
0;1;1;0;0.12790520262585284;0.04427617410737835;0.6579173726412265;0.12790520262585284;6.04650925253857;0.06879756525702753
0;1;1;0;0.10501631862462939;0.38494261718994854;0.628093306996498;0.10501631862462939;5.559870799743637;0.07865627380386922
0;1;1;0;0.1333839640607335;0.1288253008622906;0.6272388027458745;0.1333839640607335;6.248308966099847;0.061621596340756736
0;1;1;0;0.16603250969463448;0.06581400267004588;0.5614823413534705;0.1660325096946345;5.839892909682189;0.07202462475561663
0;1;1;0;0.16915090096404578;0.05556918348419363;0.6898744898553859;0.16915090096404578;5.761005130088572;0.08122319824679665
0;1;1;0;0.11140526038370038;0.12018581491240735;0.6231573360217567;0.11140526038370037;6.525229911764803;0.0892330910058195
0;1;1;0;0.12439930698739078;0.06762127952400081;0.5967326081621452;0.12439930698739081;6.230286510026767;0.07672756925814282
0;1;1;0;0.12047095850098423;0.09715381487124396;0.598951082645871;0.12047095850098426;5.552365394984852;0.08679761993966209
0;1;1;0;0.10398464197997229;0.8016205473504612;0.7284661463532044;0.10398464197997229;6.240496439116429;0.08153308383464937
0;1;1;0;0.12776539698416267;0.5939267376944704;0.5882974056903416;0.12776539698416267;5.912868461675179;0.0764769774293101
0;1;1;0;0.08625780525830326;0.07020561279700994;0.6501944707276317;0.08625780525830325;6.485715915872849;0.07639666848239016
0;1;1;0;0.0994748550709329;0.4547399677975727;0.5948027140517438;0.0994748550709329;5.590510581402627;0.07540511035209811
0;1;1;0;0.12584129930152244;0.22593494888046992;0.6374489474072342;0.12584129930152244;5.777340871119911;0.07466132246604479
0;1;1;0;0.11243287711944462;0.3763684976250413;0.5759367575614024;0.11243287711944461;5.656057046658561;0.07102736751700921
0;1;1;0;0.1250850351767958;0.16537583405101772;0.570108307126632;0.1250850351767958;6.160563349840673;0.06983642363663861
0;1;1;0;0.09461397036857509;0.5730090482373749;0.6652367445237356;0.0946139703685751;6.655015993537652;0.0741399957868253
0;1;1;0;0.10004523097441911;0.4575747211967021;0.5859415065187829;0.10004523097441911;5.465718642082562;0.07021633696602975
0;1;1;0;0.14661957186944152;0.3765149615577835;0.5541618694139399;0.14661957186944152;5.792040377727119;0.07643596013110308
0;1;1;0;0.16126214018186283;0.9300036588485759;0.6287736062587053;0.16126214018186286;5.392562151671427;0.07545023005490717
0;1;1;0;0.10616317230445241;0.06765143935952672;0.5914299943792078;0.10616317230445238;5.565001544838546;0.07309273361524582
0;1;1;0;0.1168141773869854;0.04928335780952173;0.6004387784555529;0.11681417738698538;6.055860040116412;0.08098265395347223
0;1;1;0;0.1448204890033515;0.10274366312275231;0.6160933023410103;0.14482048900335154;5.409469391732841;0.07510742979897574
0;1;1;0;0.1409605281166886;0.07679263112639913;0.7256359080864536;0.14096052811668858;5.680741964628609;0.07327228645017624
0;1;1;0;0.1187150977006679;0.2393194777339294;0.6189796271463006;0.1187150977006679;5.587061148890246;0.07872391085170814
0;1;1;0;0.11924800451211931;0.43063529620274593;0.5846561776030413;0.1192480045121193;5.151508758158112;0.07597854288527583
0;1;1;0;0.12976772780898851;0.30240086309903647;0.6418029263428113;0.12976772780898851;6.091977221479266;0.0760059970339678
0;1;1;0;0.12434405476404993;0.37856473903275745;0.619283950811898;0.12434405476404993;5.8340302009587885;0.07245465061678058
0;1;1;0;0.09664331344079838;0.04217051564635006;0.722137104696939;0.09664331344079838;6.7502769943707985;0.07785524199310423
0;1;1;0;0.10118804117635867;0.6849548821228232;0.6611140972615352;0.10118804117635863;6.408796701931994;0.07106077809194686
0;1;1;0;0.1331911355025825;0.1564490951415757;0.535447253497015;0.13319113550258252;5.688514180923003;0.07080402868080046
0;1;1;0;0.08305232091520344;0.35256066824459237;0.6420306751516485;0.08305232091520344;5.70994404014475;0.06447833763458957
0;1;1;0;0.11709639469360703;0.7695522516599845;0.6361843597838177;0.11709639469360704;5.8633716799067805;0.08150823830256401
0;1;1;0;0.11202171096866072;0.6233661893377662;0.6257443565227632;0.1120217109686607;5.609560876782742;0.0786413190470573
0;1;1;0;0.10828396392290693;0.5159706010802243;0.7143591068198383;0.10828396392290693;5.792620475241154;0.07602626722360738
